order_id,order_date,customer_id,channel,product_id,quantity,status
3167,2025-07-04,179,Site,39,2,concluído
3168,2025-03-25,65,Site,3,4,concluído
3169,2026-03-18,162,App,51,3,concluído
3170,2025-09-15,144,Marketplace,4,1,cancelado
3171,2025-02-27,113,App,27,2,concluído
3172,2026-02-18,311,Site,8,4,concluído
3173,2025-05-07,133,Site,25,1,concluído
3174,2026-06-05,279,App,26,4,concluído
3175,2026-05-15,289,App,33,2,concluído
3176,2025-08-10,267,Marketplace,50,3,concluído
3177,2025-11-30,108,Site,60,2,concluído
3178,2025-12-07,332,App,21,3,concluído
3179,2026-01-28,95,Marketplace,56,4,concluído
3180,2025-02-11,111,Site,26,1,concluído
3181,2025-07-14,350,App,8,2,concluído
3182,2025-04-13,136,Site,37,3,concluído
3183,2026-02-23,279,Site,44,2,concluído
3184,2025-02-11,17,App,19,2,concluído
3185,2025-11-07,246,Marketplace,36,4,concluído
3186,2026-03-13,348,App,26,1,concluído
3187,2026-07-24,284,App,9,1,concluído
3188,2025-06-22,233,App,24,3,concluído
3189,2025-01-05,340,Marketplace,26,1,concluído
3190,2026-03-11,120,Site,21,1,concluído
3191,2025-01-01,151,Marketplace,55,4,concluído
3192,2025-02-09,28,App,24,2,concluído
3193,2026-08-18,280,Marketplace,38,1,concluído
3194,2026-06-02,290,Site,1,3,concluído
3195,2026-03-01,301,App,19,2,concluído
3196,2026-05-17,300,App,54,2,concluído
3197,2025-02-15,51,Marketplace,54,2,cancelado
3198,2025-02-23,267,App,59,1,concluído
3199,2025-06-30,306,Site,4,4,concluído
3200,2025-01-15,82,Site,52,1,concluído
3201,2026-06-17,191,App,17,2,concluído
3202,2025-02-03,366,Marketplace,1,2,concluído
3203,2025-11-23,166,Marketplace,6,3,cancelado
3204,2026-05-28,302,Site,46,3,concluído
3205,2026-03-17,213,Site,36,2,concluído
3206,2025-05-21,264,Site,35,3,concluído
3207,2025-10-10,251,Site,53,1,concluído
3208,2025-11-25,261,App,6,1,concluído
3209,2026-04-06,312,Site,5,4,concluído
3210,2025-09-13,362,App,56,3,concluído
3211,2025-06-21,119,Site,37,3,concluído
3212,2026-04-23,372,Site,47,4,cancelado
3213,2026-06-16,252,App,32,4,concluído
3214,2025-10-21,239,Marketplace,9,3,concluído
3215,2025-01-17,132,App,32,4,concluído
3216,2025-10-28,167,App,58,3,concluído
3217,2026-06-18,261,App,8,1,concluído
3218,2026-08-17,146,Site,8,3,concluído
3219,2025-08-29,115,App,21,4,concluído
3220,2025-04-01,328,Site,28,4,concluído
3221,2025-12-10,167,Site,38,3,concluído
3222,2026-05-14,258,App,10,4,concluído
3223,2026-07-22,13,Marketplace,57,1,concluído
3224,2025-02-01,31,App,10,1,concluído
3225,2025-06-24,340,Site,13,2,concluído
3226,2025-10-14,57,App,59,1,concluído
3227,2025-02-28,319,Site,23,4,concluído
3228,2026-06-16,361,Marketplace,35,1,concluído
3229,2025-03-09,193,App,27,3,concluído
3230,2026-02-04,354,App,16,4,concluído
3231,2026-07-06,171,App,31,1,concluído
3232,2026-02-16,381,App,47,1,concluído
3233,2026-04-03,95,Marketplace,1,3,cancelado
3234,2025-06-07,172,Site,53,4,concluído
3235,2026-05-12,156,Site,12,1,concluído
3236,2025-09-09,314,Marketplace,56,1,concluído
3237,2025-02-06,18,Marketplace,58,4,concluído
3238,2025-08-08,332,Marketplace,56,3,concluído
3239,2025-07-29,10,App,40,3,concluído
3240,2025-11-09,127,App,55,2,concluído
3241,2025-06-08,239,App,52,2,concluído
3242,2025-10-05,59,App,39,2,concluído
3243,2025-09-14,197,App,54,1,concluído
3244,2025-07-16,399,App,21,2,concluído
3245,2026-02-22,330,App,51,4,cancelado
3246,2025-07-03,13,Site,56,3,concluído
3247,2026-04-05,237,App,39,4,concluído
3248,2025-05-31,239,App,8,2,concluído
3249,2026-06-03,28,App,13,4,concluído
3250,2025-08-08,261,Site,11,2,concluído
3251,2025-01-25,209,Site,32,3,concluído
3252,2025-03-31,273,Site,27,3,concluído
3253,2026-04-29,120,App,50,4,concluído
3254,2026-06-08,103,App,18,4,concluído
3255,2025-05-08,295,App,10,1,concluído
3256,2025-12-28,289,App,37,4,concluído
3257,2025-12-11,65,App,9,3,concluído
3258,2025-03-22,87,Marketplace,55,3,cancelado
3259,2025-09-29,235,App,5,1,concluído
3260,2026-02-21,332,App,30,2,concluído
3261,2026-08-04,81,Site,57,4,concluído
3262,2026-05-24,88,Site,34,4,concluído
3263,2025-02-28,324,App,49,1,concluído
3264,2025-05-23,279,App,26,2,concluído
3265,2025-09-20,361,Marketplace,46,4,concluído
3266,2025-04-01,314,App,43,4,concluído
3267,2025-12-09,382,Site,31,2,concluído
3268,2025-01-06,76,Marketplace,7,4,concluído
3269,2025-03-10,109,App,59,4,concluído
3270,2025-01-29,96,Site,3,1,concluído
3271,2025-06-27,23,App,22,1,concluído
3272,2026-04-03,312,App,39,1,concluído
3273,2025-04-17,265,App,47,1,concluído
3274,2026-08-16,35,Marketplace,33,3,cancelado
3275,2025-06-11,80,App,25,2,concluído
3276,2025-01-27,77,App,25,3,concluído
3277,2025-07-21,162,Marketplace,59,1,concluído
3278,2026-03-25,183,App,21,3,concluído
3279,2025-03-05,116,Marketplace,52,3,concluído
3280,2025-02-13,373,Site,4,4,concluído
3281,2026-05-25,86,Site,40,2,concluído
3282,2025-12-22,225,Marketplace,41,3,concluído
3283,2025-07-25,176,Site,41,2,concluído
3284,2026-03-30,156,App,26,2,concluído
3285,2026-05-22,331,Marketplace,42,3,concluído
3286,2025-08-04,392,Marketplace,27,3,concluído
3287,2025-12-03,3,Marketplace,36,4,concluído
3288,2025-01-07,186,Site,54,1,concluído
3289,2025-07-03,48,Site,41,1,concluído
3290,2025-12-24,174,Site,45,3,cancelado
3291,2025-04-29,247,App,59,3,concluído
3292,2026-08-18,165,Site,14,4,concluído
3293,2026-08-06,124,Site,36,3,concluído
3294,2025-06-04,125,Site,40,1,concluído
3295,2025-08-26,120,App,42,2,concluído
3296,2025-04-24,131,Site,8,4,concluído
3297,2025-10-30,150,Site,46,4,concluído
3298,2025-03-16,276,Site,12,4,concluído
3299,2025-08-23,39,Marketplace,25,2,concluído
3300,2025-11-30,17,Site,43,1,cancelado
3301,2026-01-03,207,App,16,1,concluído
3302,2025-12-24,273,App,8,4,concluído
3303,2025-05-13,104,Site,41,2,concluído
3304,2026-04-21,81,Site,17,4,concluído
3305,2026-02-20,250,Marketplace,50,1,concluído
3306,2026-03-28,154,App,54,2,concluído
3307,2025-10-08,295,App,21,4,cancelado
3308,2026-06-20,59,App,45,1,concluído
3309,2025-08-22,49,Site,14,1,concluído
3310,2026-04-29,222,Marketplace,56,2,concluído
3311,2025-05-03,157,Marketplace,15,1,concluído
3312,2025-05-29,292,Site,53,3,concluído
3313,2025-11-13,203,Marketplace,48,1,concluído
3314,2025-11-30,142,App,19,1,concluído
3315,2026-03-24,64,Site,50,3,concluído
3316,2025-06-28,66,Marketplace,38,2,concluído
3317,2026-06-08,303,App,41,3,concluído
3318,2025-07-17,91,Marketplace,23,4,concluído
3319,2025-11-17,201,App,15,4,concluído
3320,2026-07-14,328,App,42,3,concluído
3321,2025-11-20,360,Site,4,4,concluído
3322,2026-02-14,108,Marketplace,21,3,concluído
3323,2026-06-30,44,App,9,1,concluído
3324,2026-08-08,310,Marketplace,1,4,concluído
3325,2025-10-27,275,App,1,3,concluído
3326,2025-09-08,133,Site,6,1,concluído
3327,2025-04-29,238,Site,57,3,concluído
3328,2025-11-19,76,App,47,1,concluído
3329,2026-07-06,281,Site,60,3,cancelado
3330,2025-10-20,291,Site,6,3,concluído
3331,2025-07-29,120,Site,60,1,concluído
3332,2025-03-06,188,App,36,2,concluído
3333,2025-08-22,134,App,48,1,concluído
3334,2025-05-23,13,Marketplace,52,1,concluído
3335,2026-08-10,51,Site,16,1,concluído
3336,2025-11-13,384,Marketplace,45,4,concluído
3337,2025-03-24,183,Site,39,2,concluído
3338,2025-02-10,60,Marketplace,25,1,concluído
3339,2026-05-26,18,App,30,3,concluído
3340,2026-07-13,142,Site,13,3,concluído
3341,2026-04-03,394,Site,12,1,concluído
3342,2025-03-16,154,App,56,3,cancelado
3343,2025-02-28,400,App,44,1,concluído
3344,2025-04-29,196,Site,34,3,concluído
3345,2026-03-27,306,Marketplace,42,4,concluído
3346,2026-04-05,315,Site,25,2,concluído
3347,2026-05-18,12,App,15,3,concluído
3348,2025-02-28,3,Marketplace,57,1,cancelado
3349,2025-04-02,369,App,60,2,concluído
3350,2026-06-25,373,App,13,4,concluído
3351,2026-07-12,54,Marketplace,49,1,concluído
3352,2026-03-12,259,Marketplace,27,4,concluído
3353,2025-03-05,370,Marketplace,43,1,concluído
3354,2025-02-11,381,Marketplace,7,2,concluído
3355,2025-02-03,119,Site,29,1,concluído
3356,2026-02-20,327,App,8,1,concluído
3357,2026-05-23,259,App,49,2,concluído
3358,2026-01-14,372,Marketplace,24,3,concluído
3359,2025-06-07,59,Marketplace,16,3,concluído
3360,2026-03-31,241,App,42,2,concluído
3361,2025-02-05,10,App,58,2,concluído
3362,2026-05-12,143,App,21,1,concluído
3363,2026-06-20,5,App,44,3,concluído
3364,2026-03-08,178,Marketplace,42,1,concluído
3365,2026-06-12,325,App,30,4,concluído
3366,2025-12-18,264,Site,49,1,concluído
3367,2025-10-09,127,Marketplace,8,3,concluído
3368,2025-07-13,171,Site,53,2,cancelado
3369,2026-07-08,147,Site,25,4,concluído
3370,2026-02-23,293,App,3,2,concluído
3371,2025-04-25,107,App,60,4,concluído
3372,2026-07-29,37,App,47,4,concluído
3373,2025-02-05,203,App,49,2,concluído
3374,2025-12-19,332,App,9,2,concluído
3375,2025-04-25,191,App,46,2,concluído
3376,2026-02-03,82,App,42,2,concluído
3377,2025-09-05,19,App,55,2,concluído
3378,2025-09-20,378,Marketplace,23,1,concluído
3379,2026-02-07,305,App,56,2,concluído
3380,2026-03-30,63,App,43,4,concluído
3381,2025-08-17,30,Marketplace,16,4,concluído
3382,2026-08-22,52,App,13,1,concluído
3383,2025-10-27,151,Site,55,3,concluído
3384,2025-04-07,325,Marketplace,39,1,concluído
3385,2025-01-04,64,Site,8,3,concluído
3386,2025-05-02,328,App,8,3,concluído
3387,2026-02-19,1,Site,50,4,cancelado
3388,2025-11-20,296,Site,11,3,concluído
3389,2025-07-22,113,App,14,4,concluído
3390,2025-10-16,385,App,37,4,concluído
3391,2026-05-18,191,App,52,3,concluído
3392,2025-12-09,109,Marketplace,21,2,concluído
3393,2025-02-04,98,App,40,2,cancelado
3394,2025-01-30,331,App,43,2,concluído
3395,2025-10-17,162,Site,37,2,concluído
3396,2025-08-31,141,Marketplace,42,2,concluído
3397,2026-05-26,295,App,14,2,concluído
3398,2025-12-16,215,App,38,3,concluído
3399,2026-03-31,266,Site,1,2,concluído
3400,2025-12-18,179,Site,44,2,concluído
3401,2025-07-27,26,Site,48,3,concluído
3402,2026-01-30,3,Marketplace,48,2,concluído
3403,2026-01-08,16,App,2,1,concluído
3404,2026-03-09,230,App,55,1,concluído
3405,2025-04-24,206,App,27,4,concluído
3406,2026-01-20,300,App,5,4,concluído
3407,2025-06-21,358,Site,33,3,concluído
3408,2026-04-20,70,Marketplace,35,1,concluído
3409,2026-04-25,383,App,25,3,concluído
3410,2026-01-10,373,Site,45,2,concluído
3411,2026-07-23,247,App,33,2,concluído
3412,2025-11-19,213,Site,14,4,concluído
3413,2025-01-16,71,App,38,4,concluído
3414,2025-12-30,72,Site,16,3,concluído
3415,2026-04-12,8,App,8,3,concluído
3416,2025-03-02,259,Marketplace,17,3,concluído
3417,2025-03-04,174,Marketplace,55,4,concluído
3418,2025-06-13,77,Marketplace,35,3,cancelado
3419,2026-05-22,54,Marketplace,20,3,cancelado
3420,2025-11-13,26,App,22,1,concluído
3421,2026-08-09,257,Site,52,4,cancelado
3422,2026-06-08,275,App,40,4,concluído
3423,2025-11-29,253,Marketplace,47,2,concluído
3424,2026-02-12,45,App,37,2,concluído
3425,2025-07-18,17,App,60,4,concluído
3426,2025-02-24,43,Site,40,4,concluído
3427,2025-08-28,301,App,25,2,concluído
3428,2025-12-22,296,Site,16,1,concluído
3429,2025-04-20,118,App,3,4,concluído
3430,2025-05-14,23,Site,47,3,concluído
3431,2025-01-09,128,Marketplace,56,4,cancelado
3432,2026-03-17,324,Site,40,3,concluído
3433,2026-06-24,58,App,30,3,concluído
3434,2026-05-12,319,App,8,1,concluído
3435,2025-08-16,186,App,39,3,concluído
3436,2025-12-23,57,App,13,2,concluído
3437,2026-07-31,374,Site,38,1,concluído
3438,2025-12-21,208,App,19,4,concluído
3439,2025-06-27,269,App,52,2,concluído
3440,2025-07-23,39,App,57,1,concluído
3441,2026-03-13,149,Marketplace,15,4,concluído
3442,2025-09-25,254,App,20,4,concluído
3443,2026-05-18,259,App,56,2,concluído
3444,2026-06-03,26,Site,2,2,concluído
3445,2025-01-22,242,App,31,1,concluído
3446,2026-03-10,378,Marketplace,9,3,concluído
3447,2025-08-10,315,App,26,3,concluído
3448,2025-11-08,84,Site,2,3,concluído
3449,2025-06-08,366,Site,9,4,concluído
3450,2025-08-09,274,Marketplace,25,2,concluído
3451,2025-07-18,23,Site,4,3,concluído
3452,2025-01-31,52,Marketplace,48,3,concluído
3453,2026-04-15,369,Site,35,4,concluído
3454,2025-03-27,84,Site,28,3,concluído
3455,2025-08-14,39,Site,29,1,concluído
3456,2025-04-26,181,Site,51,3,concluído
3457,2025-04-07,211,Site,51,4,concluído
3458,2025-08-13,230,App,3,3,concluído
3459,2026-07-06,264,App,42,3,concluído
3460,2026-07-21,400,App,29,3,concluído
3461,2025-08-18,304,App,47,3,concluído
3462,2025-10-31,11,Site,48,2,concluído
3463,2026-08-15,36,App,43,4,concluído
3464,2025-05-21,1,Site,41,1,concluído
3465,2026-07-21,159,Site,13,4,concluído
3466,2025-03-05,141,Site,52,1,concluído
3467,2025-05-16,374,Site,43,1,concluído
3468,2025-07-22,147,App,17,3,concluído
3469,2025-01-23,13,App,14,3,concluído
3470,2026-05-05,354,Site,31,4,concluído
3471,2026-05-29,105,Marketplace,21,2,concluído
3472,2025-08-19,366,Site,41,1,concluído
3473,2026-05-17,310,Site,25,2,concluído
3474,2026-04-09,353,Site,11,3,concluído
3475,2026-04-26,328,Site,24,2,concluído
3476,2026-04-27,58,Site,49,2,concluído
3477,2025-12-11,251,Site,50,4,concluído
3478,2025-03-08,165,App,19,3,concluído
3479,2026-07-09,252,App,48,3,concluído
3480,2026-01-01,299,App,6,3,concluído
3481,2026-06-25,201,Site,60,2,concluído
3482,2026-07-30,126,Marketplace,46,3,concluído
3483,2025-04-23,367,App,3,4,concluído
3484,2025-08-30,266,App,43,3,concluído
3485,2025-04-26,355,Marketplace,30,2,concluído
3486,2025-01-31,95,App,54,4,concluído
3487,2026-08-03,336,Marketplace,15,1,concluído
3488,2026-07-08,130,App,54,1,concluído
3489,2026-07-14,185,App,53,2,concluído
3490,2026-06-15,345,Site,17,3,concluído
3491,2026-01-25,142,App,26,2,concluído
3492,2025-11-10,101,App,39,2,concluído
3493,2026-08-18,367,App,15,2,concluído
3494,2025-11-28,386,App,60,4,concluído
3495,2026-01-21,125,App,12,2,concluído
3496,2025-05-08,123,Marketplace,15,4,concluído
3497,2026-03-25,92,App,31,2,concluído
3498,2026-05-07,10,App,29,1,concluído
3499,2026-02-12,222,App,4,1,cancelado
3500,2025-10-27,102,Marketplace,55,1,concluído
3501,2025-04-29,340,Marketplace,15,4,concluído
3502,2025-01-21,69,Marketplace,7,2,concluído
3503,2026-01-12,255,Marketplace,32,3,concluído
3504,2026-02-14,203,App,56,4,concluído
3505,2026-04-09,245,Site,1,1,concluído
3506,2026-07-25,46,App,30,1,concluído
3507,2025-10-26,187,Marketplace,55,4,concluído
3508,2026-05-13,251,Site,54,3,concluído
3509,2026-03-06,137,App,11,3,concluído
3510,2025-06-16,350,Marketplace,38,2,concluído
3511,2026-05-23,212,Marketplace,51,4,concluído
3512,2025-02-01,146,Marketplace,41,3,cancelado
3513,2025-12-26,13,App,40,2,concluído
3514,2026-07-19,68,App,47,3,concluído
3515,2026-01-31,191,App,28,1,concluído
3516,2026-07-17,161,Site,5,1,concluído
3517,2025-02-03,349,Site,39,1,concluído
3518,2025-11-16,315,App,38,4,concluído
3519,2026-04-14,64,Marketplace,52,3,concluído
3520,2026-01-21,237,App,56,1,concluído
3521,2026-06-13,182,Site,21,4,concluído
3522,2025-10-05,41,Marketplace,58,4,concluído
3523,2026-02-14,267,Site,1,2,concluído
3524,2025-09-09,215,App,59,1,concluído
3525,2026-06-08,35,App,9,2,concluído
3526,2025-03-13,188,App,39,3,concluído
3527,2025-06-02,293,Site,41,3,concluído
3528,2025-02-28,131,Site,38,2,concluído
3529,2026-02-26,143,App,60,1,concluído
3530,2025-05-20,45,Marketplace,34,3,cancelado
3531,2025-07-10,82,Site,8,3,concluído
3532,2026-05-17,393,Marketplace,37,2,concluído
3533,2025-08-05,249,Site,18,3,concluído
3534,2025-03-29,71,Marketplace,37,3,concluído
3535,2025-01-13,194,App,23,3,concluído
3536,2025-05-17,78,App,3,1,concluído
3537,2026-07-03,178,Marketplace,39,2,concluído
3538,2025-11-26,59,Marketplace,6,2,concluído
3539,2026-08-20,248,Site,20,4,concluído
3540,2025-05-10,229,App,38,4,concluído
3541,2025-07-30,254,App,53,4,concluído
3542,2025-04-08,178,Marketplace,19,2,concluído
3543,2025-08-28,115,Marketplace,18,2,concluído
3544,2025-12-04,100,App,19,2,concluído
3545,2026-04-30,87,App,35,4,concluído
3546,2025-08-09,172,Site,12,3,concluído
3547,2026-04-08,181,Site,32,3,concluído
3548,2026-01-11,270,Site,49,2,concluído
3549,2025-06-25,21,Site,5,3,concluído
3550,2026-07-02,113,Marketplace,58,4,concluído
3551,2025-09-18,342,App,32,3,concluído
3552,2025-04-01,367,Site,38,2,concluído
3553,2026-08-01,373,Site,38,4,concluído
3554,2026-07-03,123,Site,57,4,concluído
3555,2025-01-30,55,Marketplace,40,4,concluído
3556,2026-06-26,80,Site,54,4,concluído
3557,2026-07-23,53,Site,18,2,concluído
3558,2026-05-13,382,App,14,2,cancelado
3559,2025-06-02,354,Site,39,1,cancelado
3560,2026-01-14,325,App,10,2,concluído
3561,2025-11-19,292,App,7,3,concluído
3562,2026-01-08,138,Site,13,3,cancelado
3563,2026-01-05,191,Site,17,1,concluído
3564,2026-01-19,337,Marketplace,6,4,concluído
3565,2025-11-05,326,Site,44,1,concluído
3566,2026-02-19,208,Marketplace,35,1,concluído
3567,2025-11-12,336,App,13,3,concluído
3568,2025-01-10,139,Site,17,1,concluído
3569,2025-01-22,166,Marketplace,56,4,concluído
3570,2026-07-29,336,Site,55,1,concluído
3571,2026-06-30,151,Marketplace,8,1,concluído
3572,2025-12-18,301,Site,37,4,concluído
3573,2025-04-15,182,App,20,2,concluído
3574,2026-04-14,120,Site,22,3,concluído
3575,2025-03-27,88,App,36,3,concluído
3576,2025-08-15,243,App,60,1,cancelado
3577,2025-07-17,192,App,35,3,concluído
3578,2025-01-08,148,App,58,3,concluído
3579,2026-04-30,298,App,50,1,concluído
3580,2025-11-02,1,Marketplace,47,4,concluído
3581,2025-07-09,37,App,48,4,concluído
3582,2025-11-01,385,Marketplace,48,4,concluído
3583,2025-01-01,266,Site,16,1,concluído
3584,2025-09-20,220,App,59,1,concluído
3585,2025-11-08,6,App,56,4,concluído
3586,2025-07-23,240,Marketplace,37,2,concluído
3587,2026-05-14,174,Site,43,3,concluído
3588,2025-05-30,240,Marketplace,53,2,concluído
3589,2025-03-24,17,App,10,1,concluído
3590,2025-11-13,221,Site,4,3,concluído
3591,2026-06-17,232,Marketplace,60,1,concluído
3592,2025-08-14,117,Marketplace,34,1,concluído
3593,2025-01-28,22,App,44,3,concluído
3594,2026-08-05,389,Marketplace,31,1,concluído
3595,2025-09-24,284,App,32,1,concluído
3596,2025-04-14,249,Marketplace,3,4,concluído
3597,2026-01-05,307,Site,18,3,concluído
3598,2025-07-11,269,Site,6,3,concluído
3599,2026-07-17,54,App,26,1,concluído
3600,2025-06-26,182,Marketplace,2,1,concluído
3601,2025-11-27,356,App,49,2,concluído
3602,2025-11-22,116,Site,18,2,concluído
3603,2025-05-26,389,Site,45,2,concluído
3604,2025-10-27,26,Site,4,1,concluído
3605,2025-03-07,133,Site,2,4,concluído
3606,2026-01-22,141,Site,26,2,concluído
3607,2026-03-31,247,Site,48,4,concluído
3608,2026-07-25,71,Site,49,2,concluído
3609,2025-07-15,92,Site,33,2,concluído
3610,2025-06-21,265,Site,37,1,concluído
3611,2025-11-26,114,Marketplace,42,3,concluído
3612,2026-02-20,352,Site,41,1,concluído
3613,2026-08-19,349,App,45,3,concluído
3614,2025-01-16,122,Site,2,4,concluído
3615,2025-05-23,224,App,26,2,concluído
3616,2025-06-07,134,App,51,4,concluído
3617,2025-06-03,138,Marketplace,27,3,concluído
3618,2025-10-06,269,Site,9,1,concluído
3619,2026-06-08,118,Site,40,1,concluído
3620,2025-01-19,60,Marketplace,19,3,concluído
3621,2026-05-05,104,App,31,3,concluído
3622,2026-01-06,372,App,32,1,concluído
3623,2026-01-05,104,App,42,3,concluído
3624,2026-02-11,146,App,56,4,concluído
3625,2025-03-11,252,Site,42,1,concluído
3626,2026-03-25,41,Marketplace,60,4,concluído
3627,2025-05-29,108,Site,2,3,concluído
3628,2025-11-06,70,App,47,3,concluído
3629,2026-02-11,370,Site,26,1,concluído
3630,2025-12-29,374,App,44,3,concluído
3631,2025-07-13,303,Site,6,2,concluído
3632,2025-08-26,99,Site,32,2,concluído
3633,2025-10-13,247,App,2,4,concluído
3634,2025-01-25,265,Marketplace,40,1,concluído
3635,2026-03-12,348,Marketplace,13,1,cancelado
3636,2025-03-01,63,App,9,2,concluído
3637,2025-10-03,295,Site,5,3,concluído
3638,2026-01-28,78,Site,17,1,concluído
3639,2025-02-18,228,App,58,4,concluído
3640,2026-08-21,352,App,60,3,concluído
3641,2025-08-15,25,Site,5,4,concluído
3642,2025-01-10,60,Marketplace,59,2,concluído
3643,2026-01-31,326,Site,36,1,concluído
3644,2025-12-01,8,Site,20,1,concluído
3645,2026-01-20,275,Site,57,3,concluído
3646,2026-03-27,201,Site,15,3,concluído
3647,2025-10-13,139,App,11,3,concluído
3648,2026-05-12,346,App,14,4,concluído
3649,2025-08-11,340,Marketplace,9,4,concluído
3650,2025-11-24,131,Marketplace,30,3,concluído
3651,2025-04-06,2,Marketplace,9,1,concluído
3652,2026-01-07,52,App,14,3,concluído
3653,2025-06-06,43,Site,23,4,concluído
3654,2026-02-23,393,Site,39,4,concluído
3655,2026-04-26,239,App,52,4,concluído
3656,2026-05-31,271,App,5,1,concluído
3657,2026-07-12,93,Marketplace,38,2,concluído
3658,2025-03-15,341,Site,7,3,concluído
3659,2025-03-24,290,Site,60,1,concluído
3660,2026-07-10,301,App,17,2,concluído
3661,2025-08-17,188,Site,52,1,concluído
3662,2025-01-16,280,App,47,1,concluído
3663,2025-06-22,218,App,20,1,concluído
3664,2026-05-17,154,Site,20,4,concluído
3665,2025-08-01,238,App,20,4,concluído
3666,2025-02-16,130,Marketplace,29,2,concluído
3667,2026-03-10,382,Site,27,1,concluído
3668,2025-04-27,287,App,40,2,concluído
3669,2025-07-31,296,App,28,2,concluído
3670,2025-01-03,287,Site,48,1,concluído
3671,2025-12-28,180,App,28,3,concluído
3672,2025-09-25,381,App,19,4,concluído
3673,2026-06-05,84,Site,20,4,concluído
3674,2025-07-20,228,App,44,4,concluído
3675,2025-05-03,28,Site,9,4,concluído
3676,2025-04-10,118,Site,18,1,concluído
3677,2025-05-01,230,App,19,3,concluído
3678,2025-09-28,196,Marketplace,39,3,concluído
3679,2025-02-22,377,Site,8,1,concluído
3680,2025-08-30,246,Site,28,1,concluído
3681,2026-05-28,165,App,41,3,concluído
3682,2026-04-06,171,Site,56,3,concluído
3683,2026-01-18,245,App,27,1,concluído
3684,2026-06-20,317,Site,59,2,concluído
3685,2026-04-14,111,App,37,1,concluído
3686,2026-01-27,234,Marketplace,47,1,concluído
3687,2026-06-02,230,App,15,3,concluído
3688,2025-03-16,4,Marketplace,55,3,concluído
3689,2026-05-06,366,Marketplace,16,4,concluído
3690,2025-06-27,228,Site,9,4,concluído
3691,2026-03-16,97,App,5,1,concluído
3692,2026-07-02,254,App,40,2,concluído
3693,2025-10-25,272,Marketplace,38,4,concluído
3694,2025-02-23,367,Site,12,1,concluído
3695,2025-08-11,14,Site,53,4,concluído
3696,2025-09-02,166,App,17,4,concluído
3697,2026-07-17,73,Marketplace,37,1,concluído
3698,2026-07-20,230,App,32,1,concluído
3699,2025-12-08,201,App,36,3,concluído
3700,2026-07-25,190,App,45,2,concluído
3701,2025-09-19,393,Site,56,4,concluído
3702,2025-09-04,213,Marketplace,44,3,concluído
3703,2026-05-17,165,Marketplace,55,3,concluído
3704,2026-02-05,27,App,53,1,concluído
3705,2025-11-10,116,App,22,2,concluído
3706,2025-10-02,359,Marketplace,34,1,concluído
3707,2026-02-28,181,Site,12,1,concluído
3708,2026-03-29,365,App,56,1,concluído
3709,2025-10-22,214,App,59,4,concluído
3710,2025-01-19,220,Site,54,1,cancelado
3711,2025-03-03,172,Marketplace,45,3,concluído
3712,2025-03-28,223,Site,51,3,concluído
3713,2025-10-05,27,App,48,1,concluído
3714,2026-01-04,24,Site,14,4,concluído
3715,2026-04-28,191,App,16,3,concluído
3716,2025-05-20,240,Marketplace,32,1,concluído
3717,2026-04-17,221,App,26,1,concluído
3718,2026-02-04,172,App,45,3,concluído
3719,2025-01-31,118,Site,45,3,concluído
3720,2025-07-30,284,App,59,2,concluído
3721,2025-07-01,242,App,48,2,concluído
3722,2026-06-16,19,Site,1,1,concluído
3723,2026-07-07,181,Marketplace,21,1,concluído
3724,2026-05-07,285,Marketplace,20,3,concluído
3725,2025-11-13,314,App,39,2,concluído
3726,2025-10-23,115,App,21,2,concluído
3727,2025-07-06,370,Site,59,2,concluído
3728,2026-04-09,261,Site,18,3,concluído
3729,2025-02-21,176,App,27,2,concluído
3730,2025-06-12,251,Marketplace,50,2,concluído
3731,2025-03-23,349,Marketplace,23,2,concluído
3732,2025-10-24,91,App,3,3,concluído
3733,2025-06-29,61,Marketplace,20,1,concluído
3734,2025-04-29,177,Site,22,4,concluído
3735,2025-08-14,34,App,37,3,concluído
3736,2026-06-01,335,Site,43,1,concluído
3737,2025-12-01,389,App,33,4,concluído
3738,2026-05-09,243,App,25,4,concluído
3739,2026-07-03,392,Marketplace,31,1,concluído
3740,2026-06-26,28,Site,9,1,concluído
3741,2025-07-30,254,App,11,1,concluído
3742,2026-06-11,178,Site,37,1,concluído
3743,2026-06-30,111,Marketplace,52,3,concluído
3744,2026-07-30,125,Site,32,1,concluído
3745,2025-07-30,219,Marketplace,4,2,cancelado
3746,2025-05-18,257,Marketplace,59,4,concluído
3747,2025-12-17,66,App,20,3,concluído
3748,2026-07-14,246,Site,45,3,concluído
3749,2026-06-25,371,Site,54,1,concluído
3750,2025-12-09,5,Marketplace,60,4,concluído
3751,2025-03-31,352,App,7,1,concluído
3752,2025-09-11,244,App,12,3,concluído
3753,2026-03-05,137,App,39,3,concluído
3754,2025-12-03,294,Site,46,2,concluído
3755,2025-07-27,248,Marketplace,51,4,concluído
3756,2025-07-25,308,Marketplace,34,4,concluído
3757,2025-02-05,33,Site,10,1,concluído
3758,2025-06-23,24,App,43,4,concluído
3759,2026-02-06,257,App,41,1,concluído
3760,2025-05-25,122,Marketplace,29,4,concluído
3761,2026-08-20,96,Site,39,4,concluído
3762,2025-02-19,169,Marketplace,13,3,cancelado
3763,2025-12-20,291,App,49,4,concluído
3764,2025-10-25,72,Site,3,4,concluído
